episode,return,steps_to_goal
5010,1.0,10
5011,1.0,6
5012,1.0,14
5013,1.0,10
5014,1.0,8
5015,1.0,10
5016,1.0,19
5017,1.0,14
5018,1.0,9
5019,1.0,20
5020,1.0,15
5021,1.0,10
5022,1.0,11
5023,1.0,15
5024,1.0,10
5025,1.0,11
5026,1.0,9
5027,1.0,21
5028,1.0,24
5029,1.0,8
5030,1.0,7
5031,1.0,9
5032,1.0,16
5033,1.0,8
5034,1.0,11
5035,1.0,9
5036,1.0,8
5037,1.0,13
5038,1.0,8
5039,1.0,14
5040,1.0,10
5041,1.0,15
5042,1.0,8
5043,1.0,8
5044,1.0,8
5045,1.0,9
5046,1.0,10
5047,1.0,10
5048,1.0,12
5049,1.0,21
5050,1.0,12
5051,1.0,17
5052,1.0,7
5053,1.0,14
5054,1.0,15
5055,1.0,15
5056,1.0,9
5057,1.0,21
5058,1.0,8
5059,1.0,15
5060,1.0,8
5061,1.0,18
5062,1.0,12
5063,1.0,12
5064,1.0,17
5065,1.0,10
5066,1.0,12
5067,1.0,23
5068,1.0,7
5069,1.0,14
5070,1.0,10
5071,1.0,14
5072,1.0,13
5073,1.0,10
5074,1.0,10
5075,1.0,9
5076,1.0,14
5077,1.0,13
5078,1.0,11
5079,1.0,7
5080,1.0,9
5081,1.0,11
5082,1.0,10
5083,1.0,10
5084,1.0,14
5085,1.0,11
5086,1.0,8
5087,1.0,8
5088,1.0,7
5089,1.0,10
5090,1.0,9
5091,1.0,12
5092,1.0,13
5093,1.0,13
5094,1.0,15
5095,1.0,8
5096,1.0,12
5097,1.0,10
5098,1.0,8
5099,1.0,15
5100,1.0,8
5101,0.0,
5102,0.0,
5103,0.0,
5104,0.0,
5105,0.0,
5106,0.0,
5107,0.0,
5108,0.0,
5109,0.0,
5110,0.0,
5111,0.0,
5112,0.0,
5113,0.0,
5114,0.0,
5115,0.0,
5116,0.0,
5117,0.0,
5118,0.0,
5119,0.0,
5120,0.0,
5121,0.0,
5122,0.0,
5123,0.0,
5124,0.0,
5125,0.0,
5126,0.0,
5127,0.0,
5128,0.0,
5129,0.0,
5130,0.0,
5131,0.0,
5132,0.0,
5133,0.0,
5134,0.0,
5135,0.0,
5136,0.0,
5137,0.0,
5138,0.0,
5139,0.0,
5140,0.0,
5141,0.0,
5142,0.0,
5143,0.0,
5144,0.0,
5145,0.0,
5146,0.0,
5147,0.0,
5148,0.0,
5149,0.0,
5150,0.0,
5151,0.0,
5152,0.0,
5153,0.0,
5154,0.0,
5155,0.0,
5156,0.0,
5157,0.0,
5158,0.0,
5159,0.0,
5160,0.0,
5161,0.0,
5162,0.0,
5163,0.0,
5164,0.0,
5165,0.0,
5166,0.0,
5167,0.0,
5168,0.0,
5169,0.0,
5170,0.0,
5171,0.0,
5172,0.0,
5173,0.0,
5174,0.0,
5175,0.0,
5176,0.0,
5177,0.0,
5178,0.0,
5179,0.0,
5180,0.0,
5181,0.0,
5182,0.0,
5183,0.0,
5184,0.0,
5185,0.0,
5186,0.0,
5187,0.0,
5188,0.0,
5189,0.0,
5190,0.0,
5191,0.0,
5192,0.0,
5193,0.0,
5194,0.0,
5195,0.0,
5196,0.0,
5197,0.0,
5198,0.0,
5199,0.0,
5200,0.0,
5201,0.0,
5202,0.0,
5203,0.0,
5204,0.0,
5205,0.0,
5206,0.0,
5207,0.0,
5208,0.0,
5209,0.0,
5210,0.0,
5211,0.0,
5212,0.0,
5213,0.0,
5214,0.0,
5215,0.0,
5216,0.0,
5217,0.0,
5218,0.0,
5219,0.0,
5220,0.0,
5221,0.0,
5222,0.0,
5223,0.0,
5224,0.0,
5225,0.0,
5226,0.0,
5227,0.0,
5228,0.0,
5229,0.0,
5230,0.0,
5231,0.0,
5232,0.0,
5233,0.0,
5234,0.0,
5235,0.0,
5236,0.0,
5237,0.0,
5238,0.0,
5239,0.0,
5240,0.0,
5241,0.0,
5242,0.0,
5243,0.0,
5244,0.0,
5245,0.0,
5246,0.0,
5247,0.0,
5248,0.0,
5249,0.0,
5250,0.0,
5251,0.0,
5252,0.0,
5253,0.0,
5254,0.0,
5255,0.0,
5256,0.0,
5257,0.0,
5258,0.0,
5259,0.0,
5260,0.0,
5261,0.0,
5262,0.0,
5263,0.0,
5264,0.0,
5265,0.0,
5266,0.0,
5267,0.0,
5268,0.0,
5269,0.0,
5270,0.0,
5271,0.0,
5272,0.0,
5273,0.0,
5274,0.0,
5275,0.0,
5276,0.0,
5277,0.0,
5278,0.0,
5279,0.0,
5280,0.0,
5281,0.0,
5282,0.0,
5283,0.0,
5284,0.0,
5285,0.0,
5286,0.0,
5287,0.0,
5288,0.0,
5289,0.0,
5290,0.0,
5291,0.0,
5292,0.0,
5293,0.0,
5294,0.0,
5295,0.0,
5296,0.0,
5297,0.0,
5298,0.0,
5299,0.0,
5300,0.0,
5301,0.0,
5302,0.0,
5303,0.0,
5304,0.0,
5305,0.0,
5306,0.0,
5307,0.0,
5308,0.0,
5309,0.0,
5310,0.0,
5311,0.0,
5312,0.0,
5313,0.0,
5314,0.0,
5315,0.0,
5316,0.0,
5317,0.0,
5318,0.0,
5319,0.0,
5320,0.0,
5321,0.0,
5322,0.0,
5323,0.0,
5324,0.0,
5325,0.0,
5326,0.0,
5327,0.0,
5328,0.0,
5329,0.0,
5330,0.0,
5331,0.0,
5332,0.0,
5333,0.0,
5334,0.0,
5335,0.0,
5336,0.0,
5337,0.0,
5338,0.0,
5339,0.0,
5340,0.0,
5341,0.0,
5342,0.0,
5343,0.0,
5344,0.0,
5345,0.0,
5346,0.0,
5347,0.0,
5348,0.0,
5349,0.0,
5350,0.0,
5351,0.0,
5352,0.0,
5353,0.0,
5354,0.0,
5355,0.0,
5356,0.0,
5357,0.0,
5358,0.0,
5359,0.0,
5360,0.0,
5361,0.0,
5362,0.0,
5363,0.0,
5364,0.0,
5365,0.0,
5366,0.0,
5367,0.0,
5368,0.0,
5369,0.0,
5370,0.0,
5371,0.0,
5372,0.0,
5373,0.0,
5374,0.0,
5375,0.0,
5376,0.0,
5377,0.0,
5378,0.0,
5379,0.0,
5380,0.0,
5381,0.0,
5382,0.0,
5383,0.0,
5384,0.0,
5385,0.0,
5386,0.0,
5387,0.0,
5388,0.0,
5389,0.0,
5390,0.0,
5391,0.0,
5392,0.0,
5393,0.0,
5394,0.0,
5395,0.0,
5396,0.0,
5397,0.0,
5398,0.0,
5399,0.0,
5400,0.0,
5401,1.0,20
5402,1.0,28
5403,1.0,11
5404,1.0,9
5405,1.0,14
5406,1.0,7
5407,1.0,7
5408,1.0,7
5409,1.0,13
5410,1.0,12
5411,1.0,6
5412,1.0,11
5413,1.0,7
5414,1.0,7
5415,1.0,11
5416,1.0,6
5417,1.0,6
5418,1.0,7
5419,1.0,9
5420,1.0,7
5421,1.0,9
5422,1.0,9
5423,1.0,6
5424,1.0,18
5425,1.0,10
5426,1.0,7
5427,1.0,11
5428,1.0,6
5429,1.0,7
5430,1.0,6
5431,1.0,6
5432,1.0,7
5433,1.0,6
5434,1.0,8
5435,1.0,6
5436,1.0,6
5437,1.0,10
5438,1.0,6
5439,1.0,9
5440,1.0,6
5441,1.0,11
5442,1.0,8
5443,1.0,13
5444,1.0,7
5445,1.0,7
5446,1.0,11
5447,1.0,8
5448,1.0,7
5449,1.0,6
5450,1.0,6
5451,1.0,6
5452,1.0,14
5453,1.0,8
5454,1.0,13
5455,1.0,13
5456,1.0,7
5457,1.0,7
5458,1.0,6
5459,1.0,10
5460,1.0,13
5461,1.0,9
5462,1.0,7
5463,1.0,6
5464,1.0,8
5465,1.0,10
5466,1.0,11
5467,1.0,11
5468,1.0,6
5469,1.0,7
5470,1.0,7
5471,1.0,8
5472,1.0,22
5473,1.0,6
5474,1.0,14
5475,1.0,10
5476,1.0,8
5477,1.0,11
5478,1.0,7
5479,1.0,8
5480,1.0,6
5481,1.0,9
5482,1.0,13
5483,1.0,11
5484,1.0,9
5485,1.0,8
5486,1.0,16
5487,1.0,21
5488,1.0,20
5489,1.0,9
5490,1.0,8
5491,1.0,6
5492,1.0,7
5493,1.0,21
5494,1.0,8
5495,1.0,7
5496,1.0,20
5497,1.0,9
5498,1.0,12
5499,1.0,8
5500,1.0,6
5501,0.0,
5502,1.0,26
5503,1.0,12
5504,0.0,
5505,0.0,
5506,0.0,
5507,0.0,
5508,1.0,10
5509,0.0,
5510,0.0,
5511,0.0,
5512,0.0,
5513,1.0,16
5514,0.0,
5515,1.0,15
5516,0.0,
5517,0.0,
5518,0.0,
5519,1.0,12
5520,1.0,7
5521,0.0,
5522,1.0,11
5523,0.0,
5524,1.0,12
5525,0.0,
5526,1.0,7
5527,1.0,8
5528,1.0,15
5529,1.0,12
5530,1.0,12
5531,1.0,19
5532,0.0,
5533,1.0,11
5534,1.0,12
5535,1.0,8
5536,1.0,10
5537,1.0,11
5538,0.0,
5539,1.0,6
5540,1.0,12
5541,1.0,13
5542,1.0,7
5543,1.0,8
5544,1.0,11
5545,1.0,7
5546,1.0,7
5547,1.0,7
5548,1.0,12
5549,1.0,6
5550,1.0,9
5551,0.0,
5552,1.0,7
5553,1.0,13
5554,1.0,9
5555,1.0,12
5556,1.0,9
5557,1.0,7
5558,1.0,12
5559,1.0,12
5560,1.0,7
5561,1.0,13
5562,0.0,
5563,1.0,8
5564,1.0,6
5565,1.0,8
5566,1.0,8
5567,1.0,8
5568,1.0,7
5569,1.0,14
5570,1.0,7
5571,1.0,21
5572,1.0,6
5573,1.0,7
5574,1.0,15
5575,1.0,6
5576,1.0,7
5577,1.0,12
5578,1.0,7
5579,1.0,7
5580,1.0,10
5581,1.0,7
5582,1.0,15
5583,1.0,6
5584,1.0,14
5585,1.0,6
5586,1.0,9
5587,1.0,7
5588,1.0,9
5589,1.0,6
5590,1.0,13
5591,1.0,11
5592,1.0,7
5593,1.0,6
5594,1.0,13
5595,1.0,6
5596,1.0,14
5597,1.0,6
5598,1.0,7
5599,1.0,23
5600,1.0,6
5601,1.0,15
5602,1.0,18
5603,1.0,10
5604,1.0,9
5605,1.0,9
5606,1.0,6
5607,0.0,
5608,1.0,7
5609,1.0,10
5610,1.0,7
5611,1.0,12
5612,1.0,6
5613,1.0,11
5614,1.0,7
5615,1.0,6
5616,1.0,6
5617,1.0,13
5618,1.0,6
5619,1.0,7
5620,1.0,8
5621,1.0,7
5622,1.0,9
5623,1.0,9
5624,1.0,7
5625,1.0,7
5626,1.0,12
5627,1.0,11
5628,1.0,8
5629,1.0,6
5630,1.0,6
5631,1.0,9
5632,1.0,17
5633,1.0,13
5634,1.0,6
5635,1.0,10
5636,1.0,6
5637,1.0,6
5638,1.0,6
5639,1.0,17
5640,1.0,7
5641,1.0,21
5642,1.0,9
5643,1.0,9
5644,1.0,10
5645,1.0,6
5646,1.0,8
5647,1.0,10
5648,1.0,9
5649,1.0,7
5650,1.0,8
5651,1.0,7
5652,1.0,9
5653,1.0,22
5654,1.0,7
5655,1.0,6
5656,1.0,27
5657,1.0,7
5658,1.0,6
5659,1.0,9
5660,1.0,6
5661,1.0,8
5662,1.0,7
5663,1.0,8
5664,1.0,6
5665,1.0,13
5666,1.0,7
5667,1.0,8
5668,1.0,6
5669,1.0,6
5670,1.0,13
5671,1.0,15
5672,1.0,8
5673,1.0,14
5674,1.0,6
5675,1.0,7
5676,1.0,8
5677,1.0,14
5678,1.0,9
5679,1.0,7
5680,1.0,9
5681,1.0,8
5682,1.0,8
5683,1.0,8
5684,1.0,9
5685,1.0,15
5686,1.0,16
5687,1.0,9
5688,1.0,8
5689,1.0,11
5690,1.0,6
5691,1.0,11
5692,1.0,8
5693,1.0,7
5694,1.0,12
5695,1.0,11
5696,1.0,11
5697,0.0,
5698,1.0,10
5699,1.0,6
5700,1.0,6
5701,1.0,10
5702,0.0,
5703,0.0,
5704,0.0,
5705,1.0,14
5706,0.0,
5707,0.0,
5708,0.0,
5709,0.0,
5710,0.0,
5711,0.0,
5712,0.0,
5713,1.0,10
5714,1.0,14
5715,0.0,
5716,1.0,8
5717,0.0,
5718,1.0,15
5719,1.0,8
5720,0.0,
5721,0.0,
5722,1.0,8
5723,0.0,
5724,1.0,8
5725,1.0,6
5726,1.0,8
5727,1.0,12
5728,1.0,31
5729,1.0,21
5730,0.0,
5731,1.0,10
5732,1.0,15
5733,0.0,
5734,1.0,9
5735,0.0,
5736,1.0,7
5737,0.0,
5738,1.0,23
5739,1.0,7
5740,1.0,8
5741,1.0,9
5742,1.0,10
5743,0.0,
5744,1.0,10
5745,1.0,7
5746,1.0,10
5747,1.0,13
5748,1.0,14
5749,1.0,10
5750,1.0,11
5751,1.0,11
5752,0.0,
5753,1.0,8
5754,1.0,8
5755,1.0,8
5756,1.0,21
5757,1.0,10
5758,1.0,10
5759,1.0,13
5760,1.0,8
5761,1.0,11
5762,1.0,7
5763,1.0,9
5764,1.0,10
5765,1.0,14
5766,1.0,9
5767,1.0,7
5768,1.0,17
5769,1.0,13
5770,1.0,11
5771,1.0,7
5772,1.0,10
5773,1.0,9
5774,1.0,13
5775,1.0,7
5776,1.0,10
5777,1.0,11
5778,1.0,9
5779,1.0,8
5780,1.0,8
5781,0.0,
5782,1.0,9
5783,1.0,16
5784,1.0,18
5785,1.0,9
5786,1.0,11
5787,1.0,7
5788,1.0,11
5789,1.0,16
5790,1.0,8
5791,1.0,7
5792,1.0,9
5793,1.0,9
5794,1.0,6
5795,1.0,11
5796,1.0,10
5797,1.0,9
5798,1.0,7
5799,1.0,9
5800,1.0,14
5801,1.0,7
5802,1.0,10
5803,1.0,14
5804,0.0,
5805,1.0,16
5806,1.0,8
5807,0.0,
5808,1.0,6
5809,1.0,12
5810,0.0,
5811,0.0,
5812,1.0,7
5813,1.0,20
5814,1.0,12
5815,1.0,12
5816,1.0,8
5817,1.0,8
5818,1.0,10
5819,1.0,9
5820,1.0,8
5821,1.0,6
5822,1.0,8
5823,0.0,
5824,1.0,7
5825,1.0,8
5826,1.0,9
5827,0.0,
5828,1.0,9
5829,1.0,13
5830,1.0,11
5831,1.0,7
5832,1.0,9
5833,1.0,6
5834,1.0,7
5835,1.0,9
5836,1.0,8
5837,1.0,8
5838,1.0,9
5839,1.0,11
5840,1.0,8
5841,1.0,8
5842,1.0,8
5843,1.0,11
5844,1.0,7
5845,1.0,17
5846,1.0,8
5847,1.0,8
5848,1.0,11
5849,1.0,15
5850,1.0,11
5851,1.0,7
5852,1.0,8
5853,0.0,
5854,1.0,8
5855,1.0,8
5856,1.0,6
5857,0.0,
5858,1.0,8
5859,1.0,13
5860,1.0,10
5861,1.0,9
5862,0.0,
5863,1.0,9
5864,1.0,13
5865,1.0,7
5866,1.0,7
5867,1.0,9
5868,1.0,8
5869,1.0,9
5870,1.0,14
5871,1.0,8
5872,1.0,10
5873,1.0,8
5874,1.0,7
5875,1.0,9
5876,0.0,
5877,1.0,7
5878,1.0,9
5879,1.0,8
5880,1.0,7
5881,1.0,8
5882,1.0,8
5883,1.0,9
5884,1.0,14
5885,1.0,10
5886,1.0,7
5887,1.0,9
5888,1.0,10
5889,1.0,8
5890,1.0,9
5891,1.0,10
5892,1.0,9
5893,1.0,13
5894,1.0,7
5895,1.0,6
5896,1.0,11
5897,1.0,8
5898,1.0,10
5899,1.0,11
5900,1.0,8
5901,0.0,
5902,1.0,10
5903,1.0,8
5904,1.0,8
5905,1.0,9
5906,1.0,8
5907,1.0,9
5908,1.0,9
5909,1.0,9
5910,1.0,13
5911,0.0,
5912,1.0,7
5913,1.0,12
5914,1.0,8
5915,1.0,7
5916,1.0,10
5917,1.0,9
5918,1.0,8
5919,1.0,7
5920,1.0,8
5921,1.0,8
5922,1.0,8
5923,1.0,7
5924,1.0,8
5925,1.0,9
5926,1.0,13
5927,1.0,8
5928,1.0,8
5929,1.0,8
5930,1.0,11
5931,1.0,10
5932,1.0,7
5933,1.0,10
5934,1.0,7
5935,1.0,8
5936,1.0,13
5937,1.0,10
5938,1.0,7
5939,1.0,8
5940,1.0,9
5941,1.0,6
5942,1.0,8
5943,1.0,8
5944,1.0,8
5945,1.0,8
5946,1.0,8
5947,1.0,7
5948,1.0,9
5949,1.0,9
5950,1.0,9
5951,1.0,8
5952,1.0,9
5953,1.0,8
5954,1.0,6
5955,1.0,14
5956,1.0,10
5957,1.0,6
5958,1.0,9
5959,1.0,12
5960,1.0,7
5961,1.0,7
5962,1.0,6
5963,1.0,7
5964,1.0,7
5965,1.0,6
5966,1.0,8
5967,1.0,9
5968,1.0,7
5969,1.0,7
5970,1.0,10
5971,1.0,7
5972,1.0,8
5973,1.0,13
5974,1.0,7
5975,1.0,11
5976,1.0,17
5977,1.0,10
5978,1.0,7
5979,1.0,10
5980,1.0,6
5981,1.0,13
5982,1.0,10
5983,1.0,11
5984,1.0,8
5985,1.0,9
5986,1.0,11
5987,1.0,8
5988,1.0,7
5989,1.0,8
5990,1.0,11
5991,1.0,7
5992,1.0,7
5993,1.0,10
5994,1.0,6
5995,1.0,6
5996,1.0,7
5997,1.0,9
5998,1.0,9
5999,1.0,6
6000,1.0,9
6001,0.0,
6002,0.0,
6003,0.0,
6004,1.0,8
6005,0.0,
6006,1.0,7
6007,0.0,
6008,0.0,
6009,1.0,13
6010,0.0,
6011,0.0,
6012,0.0,
6013,1.0,12
6014,1.0,10
6015,1.0,9
6016,0.0,
6017,0.0,
6018,1.0,10
6019,1.0,13
6020,0.0,
6021,1.0,8
6022,0.0,
6023,1.0,7
6024,1.0,20
6025,1.0,8
6026,1.0,42
6027,1.0,8
6028,1.0,9
6029,1.0,10
6030,1.0,8
6031,1.0,11
6032,1.0,8
6033,1.0,13
6034,1.0,9
6035,1.0,10
6036,1.0,7
6037,1.0,12
6038,1.0,31
6039,1.0,8
6040,1.0,9
6041,1.0,7
6042,1.0,8
6043,1.0,7
6044,1.0,9
6045,1.0,9
6046,1.0,12
6047,1.0,8
6048,1.0,8
6049,1.0,38
6050,1.0,12
6051,1.0,15
6052,1.0,7
6053,1.0,7
6054,1.0,9
6055,1.0,11
6056,1.0,10
6057,1.0,7
6058,1.0,13
6059,1.0,7
6060,1.0,7
6061,1.0,10
6062,1.0,7
6063,1.0,7
6064,1.0,7
6065,1.0,8
6066,1.0,10
6067,1.0,12
6068,1.0,9
6069,1.0,13
6070,1.0,12
6071,1.0,7
6072,1.0,14
6073,1.0,7
6074,1.0,7
6075,1.0,8
6076,1.0,9
6077,1.0,12
6078,1.0,11
6079,1.0,8
6080,1.0,10
6081,1.0,11
6082,1.0,18
6083,1.0,12
6084,1.0,9
6085,1.0,12
6086,1.0,8
6087,1.0,9
6088,1.0,9
6089,1.0,8
6090,1.0,18
6091,1.0,7
6092,1.0,9
6093,1.0,8
6094,1.0,9
6095,1.0,8
6096,1.0,14
6097,1.0,7
6098,1.0,11
6099,1.0,9
6100,0.0,
6101,1.0,10
6102,1.0,7
6103,1.0,8
6104,0.0,
6105,1.0,9
6106,1.0,8
6107,1.0,12
6108,1.0,11
6109,1.0,8
6110,1.0,10
6111,1.0,19
6112,1.0,7
6113,1.0,23
6114,1.0,7
6115,1.0,15
6116,1.0,14
6117,1.0,9
6118,1.0,13
6119,1.0,7
6120,1.0,17
6121,1.0,20
6122,1.0,16
6123,1.0,13
6124,1.0,8
6125,1.0,9
6126,1.0,17
6127,1.0,19
6128,1.0,10
6129,1.0,10
6130,1.0,10
6131,1.0,9
6132,1.0,9
6133,1.0,7
6134,1.0,12
6135,1.0,8
6136,1.0,16
6137,1.0,15
6138,1.0,11
6139,1.0,12
6140,1.0,29
6141,1.0,26
6142,1.0,7
6143,1.0,19
6144,1.0,8
6145,1.0,8
6146,1.0,13
6147,1.0,9
6148,1.0,7
6149,1.0,9
6150,1.0,8
6151,1.0,14
6152,1.0,15
6153,1.0,8
6154,1.0,8
6155,1.0,11
6156,1.0,10
6157,1.0,13
6158,1.0,16
6159,1.0,8
6160,1.0,8
6161,1.0,14
6162,1.0,7
6163,1.0,15
6164,1.0,14
6165,1.0,7
6166,1.0,13
6167,1.0,15
6168,1.0,7
6169,1.0,17
6170,1.0,7
6171,1.0,8
6172,1.0,13
6173,1.0,15
6174,1.0,7
6175,1.0,9
6176,1.0,8
6177,1.0,18
6178,1.0,14
6179,1.0,17
6180,1.0,15
6181,1.0,9
6182,1.0,13
6183,1.0,15
6184,1.0,10
6185,1.0,10
6186,1.0,8
6187,1.0,10
6188,1.0,10
6189,1.0,10
6190,1.0,8
6191,1.0,11
6192,0.0,
6193,1.0,12
6194,1.0,14
6195,1.0,18
6196,1.0,8
6197,1.0,33
6198,1.0,15
6199,1.0,14
6200,1.0,16
6201,0.0,
6202,0.0,
6203,0.0,
6204,0.0,
6205,1.0,8
6206,1.0,9
6207,0.0,
6208,1.0,13
6209,1.0,16
6210,1.0,7
6211,1.0,9
6212,1.0,10
6213,1.0,8
6214,1.0,19
6215,1.0,20
6216,0.0,
6217,1.0,10
6218,1.0,9
6219,1.0,8
6220,1.0,9
6221,1.0,13
6222,1.0,10
6223,1.0,8
6224,1.0,9
6225,0.0,
6226,1.0,10
6227,1.0,8
6228,1.0,11
6229,1.0,11
6230,1.0,9
6231,1.0,9
6232,1.0,15
6233,1.0,13
6234,1.0,7
6235,1.0,7
6236,1.0,7
6237,1.0,8
6238,1.0,7
6239,1.0,8
6240,1.0,7
6241,1.0,11
6242,1.0,8
6243,1.0,9
6244,1.0,11
6245,1.0,11
6246,1.0,8
6247,1.0,9
6248,1.0,7
6249,1.0,8
6250,1.0,8
6251,1.0,7
6252,1.0,9
6253,1.0,7
6254,0.0,
6255,1.0,9
6256,1.0,7
6257,1.0,7
6258,1.0,7
6259,1.0,9
6260,1.0,8
6261,1.0,8
6262,1.0,7
6263,1.0,7
6264,1.0,6
6265,1.0,8
6266,1.0,7
6267,1.0,7
6268,1.0,10
6269,1.0,7
6270,1.0,7
6271,1.0,7
6272,1.0,13
6273,1.0,20
6274,1.0,7
6275,1.0,10
6276,1.0,11
6277,1.0,9
6278,1.0,8
6279,1.0,11
6280,1.0,7
6281,1.0,7
6282,1.0,8
6283,0.0,
6284,1.0,11
6285,1.0,7
6286,1.0,9
6287,1.0,9
6288,1.0,7
6289,1.0,9
6290,1.0,10
6291,1.0,7
6292,1.0,6
6293,1.0,9
6294,1.0,7
6295,1.0,7
6296,1.0,8
6297,1.0,6
6298,1.0,6
6299,1.0,7
6300,1.0,7
6301,1.0,6
6302,1.0,8
6303,1.0,6
6304,1.0,10
6305,1.0,8
6306,1.0,9
6307,1.0,6
6308,1.0,6
6309,1.0,10
6310,1.0,8
6311,1.0,9
6312,1.0,11
6313,1.0,6
6314,1.0,7
6315,1.0,8
6316,1.0,7
6317,1.0,6
6318,1.0,7
6319,1.0,10
6320,1.0,7
6321,1.0,10
6322,1.0,7
6323,1.0,10
6324,1.0,8
6325,1.0,7
6326,1.0,11
6327,1.0,9
6328,1.0,6
6329,1.0,7
6330,1.0,7
6331,1.0,7
6332,1.0,8
6333,1.0,9
6334,1.0,7
6335,1.0,7
6336,1.0,10
6337,1.0,8
6338,1.0,6
6339,1.0,10
6340,1.0,7
6341,1.0,6
6342,1.0,7
6343,1.0,6
6344,1.0,7
6345,1.0,15
6346,1.0,7
6347,1.0,6
6348,1.0,7
6349,1.0,8
6350,1.0,6
6351,1.0,6
6352,1.0,9
6353,1.0,10
6354,1.0,10
6355,1.0,9
6356,1.0,7
6357,1.0,7
6358,1.0,9
6359,1.0,6
6360,1.0,14
6361,1.0,6
6362,1.0,10
6363,1.0,6
6364,1.0,9
6365,1.0,6
6366,1.0,13
6367,1.0,10
6368,1.0,6
6369,1.0,10
6370,1.0,6
6371,1.0,8
6372,1.0,9
6373,1.0,7
6374,1.0,7
6375,1.0,7
6376,1.0,6
6377,1.0,7
6378,1.0,6
6379,1.0,6
6380,1.0,8
6381,1.0,7
6382,1.0,9
6383,1.0,6
6384,1.0,8
6385,1.0,11
6386,1.0,11
6387,1.0,11
6388,1.0,6
6389,1.0,7
6390,1.0,10
6391,1.0,8
6392,1.0,8
6393,1.0,6
6394,1.0,9
6395,1.0,13
6396,1.0,6
6397,1.0,7
6398,1.0,9
6399,1.0,11
6400,1.0,8
6401,1.0,6
6402,1.0,9
6403,0.0,
6404,0.0,
6405,1.0,7
6406,1.0,6
6407,0.0,
6408,1.0,7
6409,1.0,7
6410,1.0,7
6411,1.0,6
6412,1.0,11
6413,1.0,7
6414,1.0,8
6415,1.0,7
6416,1.0,7
6417,1.0,10
6418,1.0,9
6419,1.0,8
6420,1.0,10
6421,1.0,7
6422,1.0,8
6423,1.0,8
6424,1.0,7
6425,1.0,7
6426,0.0,
6427,1.0,14
6428,1.0,6
6429,1.0,7
6430,1.0,8
6431,1.0,9
6432,1.0,7
6433,1.0,7
6434,1.0,7
6435,1.0,10
6436,1.0,7
6437,1.0,6
6438,1.0,8
6439,1.0,7
6440,1.0,9
6441,1.0,7
6442,1.0,6
6443,1.0,7
6444,1.0,6
6445,1.0,8
6446,1.0,7
6447,1.0,6
6448,1.0,7
6449,1.0,6
6450,1.0,8
6451,1.0,6
6452,1.0,6
6453,1.0,8
6454,1.0,10
6455,1.0,7
6456,1.0,6
6457,1.0,8
6458,1.0,7
6459,1.0,6
6460,0.0,
6461,1.0,7
6462,1.0,6
6463,1.0,7
6464,1.0,8
6465,1.0,7
6466,1.0,9
6467,1.0,6
6468,1.0,10
6469,1.0,7
6470,1.0,6
6471,1.0,7
6472,1.0,6
6473,1.0,9
6474,1.0,9
6475,1.0,13
6476,1.0,7
6477,1.0,9
6478,1.0,7
6479,1.0,7
6480,0.0,
6481,1.0,6
6482,1.0,9
6483,0.0,
6484,1.0,13
6485,1.0,14
6486,1.0,14
6487,1.0,8
6488,1.0,7
6489,1.0,7
6490,1.0,7
6491,1.0,7
6492,1.0,12
6493,1.0,14
6494,1.0,8
6495,1.0,7
6496,1.0,15
6497,1.0,9
6498,1.0,9
6499,1.0,15
6500,1.0,6
6501,1.0,7
6502,1.0,7
6503,1.0,6
6504,1.0,7
6505,1.0,8
6506,1.0,8
6507,1.0,9
6508,1.0,7
6509,1.0,8
6510,1.0,10
6511,1.0,11
6512,1.0,7
6513,1.0,9
6514,1.0,6
6515,1.0,7
6516,1.0,10
6517,1.0,7
6518,1.0,8
6519,1.0,7
6520,1.0,9
6521,1.0,8
6522,1.0,6
6523,1.0,6
6524,1.0,8
6525,1.0,9
6526,1.0,8
6527,1.0,9
6528,1.0,10
6529,1.0,8
6530,1.0,8
6531,1.0,8
6532,1.0,7
6533,1.0,8
6534,1.0,10
6535,1.0,9
6536,1.0,7
6537,1.0,10
6538,1.0,17
6539,1.0,7
6540,1.0,9
6541,1.0,7
6542,1.0,8
6543,1.0,9
6544,1.0,8
6545,1.0,7
6546,1.0,7
6547,1.0,13
6548,1.0,7
6549,1.0,11
6550,1.0,7
6551,1.0,9
6552,1.0,8
6553,1.0,6
6554,1.0,16
6555,1.0,9
6556,1.0,7
6557,1.0,7
6558,1.0,7
6559,1.0,7
6560,1.0,8
6561,1.0,9
6562,1.0,7
6563,1.0,7
6564,1.0,13
6565,1.0,14
6566,1.0,10
6567,1.0,7
6568,1.0,9
6569,1.0,6
6570,1.0,12
6571,1.0,16
6572,1.0,7
6573,1.0,21
6574,1.0,9
6575,1.0,12
6576,1.0,6
6577,1.0,14
6578,1.0,18
6579,1.0,10
6580,1.0,6
6581,1.0,16
6582,1.0,10
6583,1.0,14
6584,1.0,8
6585,1.0,6
6586,1.0,9
6587,1.0,6
6588,1.0,9
6589,1.0,11
6590,1.0,6
6591,1.0,10
6592,1.0,12
6593,1.0,19
6594,1.0,9
6595,1.0,19
6596,1.0,18
6597,1.0,10
6598,1.0,9
6599,1.0,11
6600,1.0,12
6601,1.0,6
6602,1.0,8
6603,1.0,8
6604,1.0,7
6605,1.0,11
6606,1.0,12
